class,image_path,name,xmax,xmin,ymax,ymin
8.0,1883acc049017ac936ef14ddeef51f21.jpg,SAND_ON_ROAD,652.0,383.0,216.0,109.0
8.0,1883acc049017ac936ef14ddeef51f21.jpg,SAND_ON_ROAD,296.0,14.0,244.0,127.0
8.0,1883acc049017ac936ef14ddeef51f21.jpg,SAND_ON_ROAD,481.0,-137.0,431.0,151.0
3.0,b0eaf83f93434714fe76cf29d90ea4de.jpg,GARBAGE,310.0,217.0,311.0,256.0
3.0,b0eaf83f93434714fe76cf29d90ea4de.jpg,GARBAGE,435.0,385.0,280.0,234.0
3.0,b0eaf83f93434714fe76cf29d90ea4de.jpg,GARBAGE,812.0,733.0,338.0,277.0
3.0,c6cf6b2860de8dff1a45da86c4ef037d.jpg,GARBAGE,396.0,293.0,260.0,194.0
3.0,db7e65230be01afcebc2bf6aabfc7b4a.jpg,GARBAGE,396.0,112.0,262.0,156.0
8.0,db7e65230be01afcebc2bf6aabfc7b4a.jpg,SAND_ON_ROAD,626.0,454.0,240.0,126.0
8.0,db7e65230be01afcebc2bf6aabfc7b4a.jpg,SAND_ON_ROAD,520.0,283.0,279.0,127.0
2.0,db38073aed3cc0adf28ca35e4f9ee0d7.jpg,POTHOLES,886.0,583.0,448.0,348.0
2.0,db38073aed3cc0adf28ca35e4f9ee0d7.jpg,POTHOLES,692.0,443.0,453.0,347.0
3.0,3c3a2fa77778957dcb498d59d8f2908d.jpg,GARBAGE,649.0,558.0,312.0,262.0
3.0,2f5c576c2287983a1edc9e881d6981fa.jpg,GARBAGE,134.0,65.0,237.0,205.0
3.0,2f5c576c2287983a1edc9e881d6981fa.jpg,GARBAGE,135.0,63.0,259.0,231.0
9.0,2f5c576c2287983a1edc9e881d6981fa.jpg,CLUTTER_SIDEWALK,481.0,-115.0,302.0,178.0
7.0,bc546e9365927651e21c0037a2e8689e.jpg,BAD_BILLBOARD,410.0,205.0,156.0,102.0
3.0,fbf770a3622d2d509387e82117406eab.jpg,GARBAGE,692.0,627.0,271.0,226.0
3.0,fbf770a3622d2d509387e82117406eab.jpg,GARBAGE,739.0,678.0,283.0,244.0
3.0,0f9afc579438ec12fe753e88bb40e2d7.jpg,GARBAGE,573.0,525.0,192.0,149.0
2.0,0f9afc579438ec12fe753e88bb40e2d7.jpg,POTHOLES,448.0,192.0,422.0,284.0
9.0,2c66423b0b486aa50bfb51e3de335062.jpg,CLUTTER_SIDEWALK,661.0,-36.0,346.0,143.0
9.0,2c66423b0b486aa50bfb51e3de335062.jpg,CLUTTER_SIDEWALK,1045.0,494.0,370.0,154.0
2.0,92072d3ceafa66b7345c618b2be363b9.jpg,POTHOLES,497.0,438.0,255.0,205.0
2.0,b0f18c23e95b47fcfe335b3274bbe953.jpg,POTHOLES,343.0,66.0,399.0,282.0
2.0,b0f18c23e95b47fcfe335b3274bbe953.jpg,POTHOLES,738.0,273.0,559.0,235.0
4.0,7866d694424de55311238d62adb1f35b.jpg,CONSTRUCTION_ROAD,1001.0,547.0,350.0,188.0
4.0,7866d694424de55311238d62adb1f35b.jpg,CONSTRUCTION_ROAD,440.0,46.0,339.0,185.0
3.0,81fdf9da4eaba828a76b04512abfa41d.jpg,GARBAGE,496.0,396.0,378.0,320.0
3.0,81fdf9da4eaba828a76b04512abfa41d.jpg,GARBAGE,218.0,55.0,396.0,321.0
3.0,81fdf9da4eaba828a76b04512abfa41d.jpg,GARBAGE,729.0,595.0,358.0,295.0
3.0,0e974b578b8767f545a4a59994e02735.jpg,GARBAGE,573.0,381.0,309.0,222.0
3.0,0e974b578b8767f545a4a59994e02735.jpg,GARBAGE,812.0,709.0,338.0,278.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,581.0,475.0,274.0,197.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,523.0,457.0,261.0,209.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,532.0,462.0,293.0,233.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,447.0,313.0,278.0,208.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,770.0,680.0,270.0,190.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,791.0,733.0,405.0,353.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,634.0,563.0,276.0,202.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,205.0,151.0,270.0,219.0
3.0,c9053aa029c894a63f549ad7615b139f.jpg,GARBAGE,296.0,220.0,274.0,227.0
4.0,72c918033db9b024e80a9bf9fa11bc54.jpg,CONSTRUCTION_ROAD,683.0,503.0,268.0,157.0
4.0,72c918033db9b024e80a9bf9fa11bc54.jpg,CONSTRUCTION_ROAD,1078.0,530.0,396.0,90.0
9.0,d436fe14a3ecea60a7289701e7aacb60.jpg,CLUTTER_SIDEWALK,326.0,30.0,188.0,136.0
9.0,d436fe14a3ecea60a7289701e7aacb60.jpg,CLUTTER_SIDEWALK,593.0,256.0,211.0,135.0
9.0,d436fe14a3ecea60a7289701e7aacb60.jpg,CLUTTER_SIDEWALK,834.0,589.0,224.0,139.0
9.0,dbb28b397dc9740654be1154cbdc2b63.jpg,CLUTTER_SIDEWALK,540.0,-52.0,424.0,241.0
9.0,dbb28b397dc9740654be1154cbdc2b63.jpg,CLUTTER_SIDEWALK,991.0,291.0,398.0,238.0
3.0,8f991080963cd75ba5f2637e86743ba4.jpg,GARBAGE,262.0,68.0,268.0,165.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,311.0,244.0,193.0,134.0
9.0,cebd203a34999cf60f02be7bef2b40b3.jpg,CLUTTER_SIDEWALK,249.0,197.0,181.0,146.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,182.0,126.0,178.0,139.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,84.0,42.0,178.0,128.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,524.0,408.0,206.0,131.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,920.0,828.0,218.0,152.0
3.0,cebd203a34999cf60f02be7bef2b40b3.jpg,GARBAGE,595.0,512.0,195.0,154.0
9.0,cebd203a34999cf60f02be7bef2b40b3.jpg,CLUTTER_SIDEWALK,498.0,-61.0,341.0,175.0
9.0,cebd203a34999cf60f02be7bef2b40b3.jpg,CLUTTER_SIDEWALK,732.0,332.0,337.0,186.0
9.0,cebd203a34999cf60f02be7bef2b40b3.jpg,CLUTTER_SIDEWALK,908.0,609.0,327.0,200.0
9.0,b115f1fcb4d1fa8578e9fd73ac750873.jpg,CLUTTER_SIDEWALK,138.0,-24.0,307.0,212.0
9.0,b115f1fcb4d1fa8578e9fd73ac750873.jpg,CLUTTER_SIDEWALK,256.0,64.0,284.0,199.0
4.0,6ab5846cdb204ce0c3f316c0e5101d91.jpg,CONSTRUCTION_ROAD,646.0,-49.0,353.0,-21.0
4.0,6ab5846cdb204ce0c3f316c0e5101d91.jpg,CONSTRUCTION_ROAD,1080.0,341.0,379.0,-33.0
2.0,4434d8f02cea8d887df39469157ea737.jpg,POTHOLES,746.0,495.0,404.0,300.0
2.0,4434d8f02cea8d887df39469157ea737.jpg,POTHOLES,466.0,315.0,427.0,296.0
2.0,4434d8f02cea8d887df39469157ea737.jpg,POTHOLES,341.0,145.0,470.0,289.0
2.0,f8422e273106fafc347c1831c63c3a9d.jpg,POTHOLES,216.0,-4.0,539.0,273.0
2.0,f8422e273106fafc347c1831c63c3a9d.jpg,POTHOLES,644.0,383.0,325.0,217.0
3.0,2e8d278cc4fdce0072208073f1c5a1c4.jpg,GARBAGE,678.0,605.0,464.0,398.0
3.0,32a0f0f23b7e089801c9f4bc3855af4f.jpg,GARBAGE,649.0,603.0,291.0,242.0
3.0,32a0f0f23b7e089801c9f4bc3855af4f.jpg,GARBAGE,272.0,173.0,247.0,194.0
0.0,ff27540096f30eed53a3680be6dc2a2a.jpg,GRAFFITI,705.0,305.0,217.0,64.0
3.0,ff27540096f30eed53a3680be6dc2a2a.jpg,GARBAGE,182.0,123.0,380.0,332.0
3.0,067570b3ec1d7fd1e8f1e7aa32d08b1d.jpg,GARBAGE,346.0,213.0,307.0,252.0
3.0,067570b3ec1d7fd1e8f1e7aa32d08b1d.jpg,GARBAGE,163.0,78.0,320.0,260.0
7.0,067570b3ec1d7fd1e8f1e7aa32d08b1d.jpg,BAD_BILLBOARD,974.0,852.0,151.0,49.0
2.0,067570b3ec1d7fd1e8f1e7aa32d08b1d.jpg,POTHOLES,926.0,738.0,354.0,247.0
3.0,6e866c1bc345e0fc9454fad2157150cd.jpg,GARBAGE,563.0,481.0,413.0,339.0
3.0,6e866c1bc345e0fc9454fad2157150cd.jpg,GARBAGE,930.0,818.0,410.0,362.0
9.0,5585432ab17c472d2213557b56d8d593.jpg,CLUTTER_SIDEWALK,970.0,235.0,342.0,197.0
3.0,3df34afe4b46b99a6b736f46d13e9e0c.jpg,GARBAGE,889.0,556.0,365.0,194.0
2.0,2ce3e7ee4d2e309d4d4a482eae81bdd4.jpg,POTHOLES,655.0,392.0,439.0,296.0
2.0,2ce3e7ee4d2e309d4d4a482eae81bdd4.jpg,POTHOLES,851.0,549.0,424.0,287.0
2.0,2ce3e7ee4d2e309d4d4a482eae81bdd4.jpg,POTHOLES,272.0,-42.0,449.0,305.0
2.0,25b25f6f29cc5c3f18270c97f4018c31.jpg,POTHOLES,815.0,689.0,365.0,286.0
2.0,25b25f6f29cc5c3f18270c97f4018c31.jpg,POTHOLES,773.0,629.0,402.0,319.0
3.0,fa0104a10653eeee1dd175e933f281ab.jpg,GARBAGE,489.0,368.0,343.0,252.0
3.0,d0de1c31050ea31d3ec1cee6e259103c.jpg,GARBAGE,952.0,805.0,458.0,364.0
3.0,ed69005ac0055969f8d1553342d72c7a.jpg,GARBAGE,1044.0,365.0,461.0,172.0
9.0,1b0f3703cdb7e02e98eea4e3e8f40c3d.jpg,CLUTTER_SIDEWALK,582.0,-116.0,427.0,201.0
9.0,1b0f3703cdb7e02e98eea4e3e8f40c3d.jpg,CLUTTER_SIDEWALK,1086.0,292.0,401.0,205.0
3.0,f0574e035a367b08630596907d7846d0.jpg,GARBAGE,711.0,656.0,255.0,202.0
3.0,f0574e035a367b08630596907d7846d0.jpg,GARBAGE,663.0,627.0,242.0,206.0
3.0,469cedc768d0ab44a4da3b1f9f2884df.jpg,GARBAGE,948.0,702.0,354.0,212.0
3.0,469cedc768d0ab44a4da3b1f9f2884df.jpg,GARBAGE,972.0,847.0,501.0,387.0
3.0,3eaf81d8a6d012c4f4d25a76b3ad62c3.jpg,GARBAGE,688.0,616.0,231.0,175.0
3.0,3eaf81d8a6d012c4f4d25a76b3ad62c3.jpg,GARBAGE,880.0,802.0,248.0,181.0
3.0,c43dbdbcee9603708ec09122278fb920.jpg,GARBAGE,206.0,40.0,269.0,186.0
9.0,6767c23c1c88b9cb3b76dfdf162480d0.jpg,CLUTTER_SIDEWALK,369.0,0.0,409.0,294.0
9.0,6767c23c1c88b9cb3b76dfdf162480d0.jpg,CLUTTER_SIDEWALK,677.0,267.0,406.0,300.0
9.0,6767c23c1c88b9cb3b76dfdf162480d0.jpg,CLUTTER_SIDEWALK,955.0,476.0,405.0,288.0
8.0,6767c23c1c88b9cb3b76dfdf162480d0.jpg,SAND_ON_ROAD,918.0,365.0,305.0,63.0
4.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,CONSTRUCTION_ROAD,491.0,258.0,260.0,175.0
4.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,CONSTRUCTION_ROAD,414.0,84.0,303.0,144.0
4.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,CONSTRUCTION_ROAD,228.0,-54.0,361.0,101.0
7.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,BAD_BILLBOARD,635.0,526.0,196.0,136.0
3.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,GARBAGE,819.0,726.0,256.0,174.0
3.0,17a4368d97a48dcb1b7bf0a00b036f1f.jpg,GARBAGE,774.0,656.0,249.0,177.0
3.0,3d541a00734c1f6ce5578a52083ede4e.jpg,GARBAGE,686.0,597.0,302.0,244.0
3.0,1e52acc17df4959445ed677469df1cb4.jpg,GARBAGE,561.0,504.0,183.0,140.0
3.0,1e52acc17df4959445ed677469df1cb4.jpg,GARBAGE,792.0,756.0,199.0,164.0
0.0,1e52acc17df4959445ed677469df1cb4.jpg,GRAFFITI,805.0,686.0,166.0,111.0
0.0,1e52acc17df4959445ed677469df1cb4.jpg,GRAFFITI,913.0,805.0,162.0,103.0
0.0,1e52acc17df4959445ed677469df1cb4.jpg,GRAFFITI,974.0,894.0,152.0,103.0
9.0,4fbfceb13aff5395d1ccb07c973b9812.jpg,CLUTTER_SIDEWALK,486.0,11.0,332.0,214.0
9.0,4fbfceb13aff5395d1ccb07c973b9812.jpg,CLUTTER_SIDEWALK,851.0,446.0,332.0,212.0
3.0,4fbfceb13aff5395d1ccb07c973b9812.jpg,GARBAGE,435.0,354.0,291.0,235.0
7.0,e8f6d950b5529453a80e3f221f72cec2.jpg,BAD_BILLBOARD,607.0,541.0,183.0,147.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,691.0,639.0,264.0,230.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,655.0,611.0,268.0,218.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,615.0,584.0,259.0,213.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,817.0,757.0,273.0,216.0
3.0,e8f6d950b5529453a80e3f221f72cec2.jpg,GARBAGE,910.0,827.0,267.0,219.0
2.0,741aaf7e9deb71db21d64ad7e849880c.jpg,POTHOLES,371.0,165.0,361.0,215.0
2.0,741aaf7e9deb71db21d64ad7e849880c.jpg,POTHOLES,566.0,400.0,354.0,234.0
7.0,4047b0bac2591c708141869f51c411ed.jpg,BAD_BILLBOARD,511.0,335.0,241.0,162.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,920.0,816.0,211.0,153.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,767.0,662.0,202.0,156.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,698.0,580.0,206.0,140.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,635.0,538.0,209.0,144.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,520.0,392.0,209.0,151.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,572.0,499.0,213.0,163.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,399.0,281.0,207.0,145.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,251.0,185.0,203.0,162.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,308.0,246.0,178.0,143.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,150.0,82.0,206.0,159.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,117.0,42.0,202.0,154.0
3.0,727a86f2e939e4a7aae507a6ae743883.jpg,GARBAGE,101.0,4.0,207.0,157.0
9.0,727a86f2e939e4a7aae507a6ae743883.jpg,CLUTTER_SIDEWALK,401.0,-40.0,321.0,178.0
9.0,727a86f2e939e4a7aae507a6ae743883.jpg,CLUTTER_SIDEWALK,651.0,235.0,309.0,188.0
9.0,727a86f2e939e4a7aae507a6ae743883.jpg,CLUTTER_SIDEWALK,950.0,471.0,302.0,192.0
3.0,ba63af8613264d110fbeb35dde7608c9.jpg,GARBAGE,880.0,768.0,320.0,183.0
3.0,f7d04b45c6bd828930a7a42cecf42e58.jpg,GARBAGE,319.0,224.0,397.0,325.0
3.0,f1b868d01c3e0ea7e2da58b06c235726.jpg,GARBAGE,399.0,338.0,198.0,146.0
3.0,f1b868d01c3e0ea7e2da58b06c235726.jpg,GARBAGE,341.0,313.0,188.0,159.0
3.0,f1b868d01c3e0ea7e2da58b06c235726.jpg,GARBAGE,183.0,127.0,190.0,153.0
3.0,f1b868d01c3e0ea7e2da58b06c235726.jpg,GARBAGE,825.0,771.0,200.0,161.0
4.0,6dd15e4f1b65a22df7d93a1e20ac5748.jpg,CONSTRUCTION_ROAD,955.0,628.0,307.0,104.0
4.0,6dd15e4f1b65a22df7d93a1e20ac5748.jpg,CONSTRUCTION_ROAD,724.0,477.0,262.0,142.0
7.0,3da8189e5acdffabcaa16d68f434ae78.jpg,BAD_BILLBOARD,748.0,460.0,174.0,101.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,203.0,95.0,263.0,191.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,163.0,46.0,332.0,200.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,282.0,122.0,325.0,214.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,139.0,35.0,492.0,399.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,194.0,76.0,435.0,349.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,567.0,396.0,437.0,321.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,507.0,402.0,459.0,390.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,619.0,547.0,231.0,159.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,742.0,637.0,223.0,156.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,695.0,603.0,245.0,163.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,433.0,371.0,204.0,144.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,508.0,410.0,276.0,199.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,508.0,432.0,215.0,128.0
3.0,cc017c13b992ce46bdd357e0158827ca.jpg,GARBAGE,429.0,310.0,341.0,237.0
4.0,d885311af85fbc8c7aec811ca9eefa3e.jpg,CONSTRUCTION_ROAD,684.0,288.0,287.0,157.0
4.0,d885311af85fbc8c7aec811ca9eefa3e.jpg,CONSTRUCTION_ROAD,1013.0,527.0,291.0,153.0
8.0,f583ecc4d04bdaa9a971febbb202f186.jpg,SAND_ON_ROAD,748.0,555.0,293.0,204.0
3.0,f583ecc4d04bdaa9a971febbb202f186.jpg,GARBAGE,865.0,668.0,327.0,225.0
2.0,2284c3a387111f5341984249f0e147ca.jpg,POTHOLES,560.0,434.0,353.0,199.0
3.0,745a39e00f1651c7c35b9791865402fa.jpg,GARBAGE,475.0,390.0,325.0,249.0
3.0,ce52d6ee566bcc643615f08ff0dd2ee9.jpg,GARBAGE,508.0,465.0,267.0,212.0
8.0,1d6345075eb47b5af0b98168e0e361a8.jpg,SAND_ON_ROAD,859.0,771.0,207.0,144.0
7.0,da69c71533adc157e720f4d33bb0a271.jpg,BAD_BILLBOARD,951.0,691.0,181.0,76.0
7.0,da69c71533adc157e720f4d33bb0a271.jpg,BAD_BILLBOARD,794.0,644.0,187.0,105.0
9.0,caad7fe2a1b7419385a459ce53f0d3a2.jpg,CLUTTER_SIDEWALK,596.0,195.0,295.0,218.0
9.0,caad7fe2a1b7419385a459ce53f0d3a2.jpg,CLUTTER_SIDEWALK,928.0,430.0,296.0,220.0
2.0,d7bf7397e1bb956826acb09f444eeeb2.jpg,POTHOLES,600.0,400.0,464.0,287.0
2.0,d7bf7397e1bb956826acb09f444eeeb2.jpg,POTHOLES,493.0,274.0,573.0,335.0
2.0,d7bf7397e1bb956826acb09f444eeeb2.jpg,POTHOLES,786.0,558.0,561.0,322.0
2.0,d7bf7397e1bb956826acb09f444eeeb2.jpg,POTHOLES,855.0,695.0,471.0,322.0
2.0,d7bf7397e1bb956826acb09f444eeeb2.jpg,POTHOLES,197.0,20.0,513.0,383.0
4.0,d041e3c0ccb45693740aa4d823440322.jpg,CONSTRUCTION_ROAD,844.0,477.0,283.0,148.0
4.0,d041e3c0ccb45693740aa4d823440322.jpg,CONSTRUCTION_ROAD,614.0,322.0,293.0,152.0
4.0,d041e3c0ccb45693740aa4d823440322.jpg,CONSTRUCTION_ROAD,398.0,33.0,302.0,184.0
3.0,a29956b4b8c1b00f14cafeccf86944d3.jpg,GARBAGE,128.0,14.0,302.0,194.0
9.0,a29956b4b8c1b00f14cafeccf86944d3.jpg,CLUTTER_SIDEWALK,680.0,-1.0,453.0,188.0
3.0,872a9d658a7407e73a70c422e80ac2fe.jpg,GARBAGE,227.0,124.0,283.0,193.0
0.0,2f769d2651a07247dff2d4190bfe09e8.jpg,GRAFFITI,382.0,185.0,221.0,134.0
0.0,2f769d2651a07247dff2d4190bfe09e8.jpg,GRAFFITI,592.0,334.0,215.0,114.0
0.0,2f769d2651a07247dff2d4190bfe09e8.jpg,GRAFFITI,802.0,584.0,238.0,115.0
0.0,2f769d2651a07247dff2d4190bfe09e8.jpg,GRAFFITI,916.0,742.0,233.0,118.0
0.0,2f769d2651a07247dff2d4190bfe09e8.jpg,GRAFFITI,963.0,890.0,208.0,140.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,311.0,155.0,285.0,188.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,177.0,-23.0,266.0,204.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,201.0,44.0,276.0,226.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,388.0,292.0,327.0,266.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,945.0,772.0,264.0,195.0
3.0,76ff6451bef4634808c7b21bcf24ca1d.jpg,GARBAGE,812.0,751.0,278.0,235.0
0.0,a9b361770d4c8fc11616a1a6d92bebfd.jpg,GRAFFITI,432.0,321.0,174.0,106.0
3.0,4c9fd81528a847b49859dc2a16c0c776.jpg,GARBAGE,403.0,330.0,223.0,157.0
3.0,4c9fd81528a847b49859dc2a16c0c776.jpg,GARBAGE,332.0,252.0,223.0,162.0
3.0,4c9fd81528a847b49859dc2a16c0c776.jpg,GARBAGE,310.0,195.0,239.0,151.0
3.0,4c9fd81528a847b49859dc2a16c0c776.jpg,GARBAGE,156.0,76.0,239.0,194.0
3.0,c6ebd1a0f282c1d9877e42e8697653b2.jpg,GARBAGE,786.0,662.0,324.0,219.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,512.0,353.0,355.0,243.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,644.0,429.0,345.0,262.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,758.0,598.0,323.0,184.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,971.0,871.0,348.0,264.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,461.0,279.0,310.0,186.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,299.0,137.0,321.0,173.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,201.0,47.0,315.0,185.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,372.0,207.0,347.0,285.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,262.0,201.0,322.0,277.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,745.0,645.0,212.0,148.0
3.0,b488d300ea9f412b35601a6de88ecd38.jpg,GARBAGE,813.0,711.0,265.0,166.0
7.0,bf049cc8f80bb0d4004bd06afa7393f5.jpg,BAD_BILLBOARD,857.0,779.0,211.0,162.0
7.0,bf049cc8f80bb0d4004bd06afa7393f5.jpg,BAD_BILLBOARD,812.0,748.0,207.0,165.0
9.0,a8bed65f223aa7ac2c5fd6e8d432fcf5.jpg,CLUTTER_SIDEWALK,412.0,-10.0,328.0,207.0
9.0,a8bed65f223aa7ac2c5fd6e8d432fcf5.jpg,CLUTTER_SIDEWALK,951.0,215.0,322.0,200.0
3.0,287467cac3160d8fb71bfdb069444b2e.jpg,GARBAGE,588.0,520.0,302.0,235.0
3.0,6dc5fd38924ffa239630ab2f8f82b845.jpg,GARBAGE,487.0,168.0,303.0,196.0
3.0,6dc5fd38924ffa239630ab2f8f82b845.jpg,GARBAGE,74.0,-24.0,280.0,198.0
3.0,6dc5fd38924ffa239630ab2f8f82b845.jpg,GARBAGE,824.0,676.0,314.0,202.0
3.0,d7f4c9052ee6b59442880e49ffb42214.jpg,GARBAGE,315.0,217.0,315.0,196.0
8.0,d7f4c9052ee6b59442880e49ffb42214.jpg,SAND_ON_ROAD,751.0,612.0,285.0,177.0
2.0,916d70fe9d88ba597a79c40fe1b4cc03.jpg,POTHOLES,992.0,684.0,438.0,256.0
7.0,ee8d5b34191694f8dfa790f55283cee8.jpg,BAD_BILLBOARD,1006.0,785.0,149.0,-15.0
3.0,d96b4dde67e0356905a535673db21272.jpg,GARBAGE,301.0,232.0,430.0,368.0
3.0,d96b4dde67e0356905a535673db21272.jpg,GARBAGE,683.0,638.0,292.0,249.0
9.0,d2091e2cb39d165b30414b7ff176cf1d.jpg,CLUTTER_SIDEWALK,264.0,59.0,230.0,187.0
9.0,d2091e2cb39d165b30414b7ff176cf1d.jpg,CLUTTER_SIDEWALK,654.0,459.0,242.0,178.0
9.0,d2091e2cb39d165b30414b7ff176cf1d.jpg,CLUTTER_SIDEWALK,995.0,740.0,245.0,180.0
7.0,f387a232e554522ab709c1ffff979409.jpg,BAD_BILLBOARD,586.0,442.0,224.0,162.0
3.0,f387a232e554522ab709c1ffff979409.jpg,GARBAGE,654.0,571.0,361.0,298.0
3.0,f387a232e554522ab709c1ffff979409.jpg,GARBAGE,174.0,131.0,387.0,344.0
8.0,7279905c4f907d7208731d7fddd70138.jpg,SAND_ON_ROAD,916.0,640.0,421.0,233.0
8.0,7279905c4f907d7208731d7fddd70138.jpg,SAND_ON_ROAD,1029.0,740.0,475.0,278.0
8.0,7279905c4f907d7208731d7fddd70138.jpg,SAND_ON_ROAD,984.0,837.0,408.0,238.0
3.0,ccfb53aa4471e987138ebde5d6ef3897.jpg,GARBAGE,226.0,-38.0,397.0,215.0
3.0,ccfb53aa4471e987138ebde5d6ef3897.jpg,GARBAGE,715.0,376.0,395.0,214.0
9.0,ccfb53aa4471e987138ebde5d6ef3897.jpg,CLUTTER_SIDEWALK,956.0,-170.0,445.0,167.0
9.0,ccfb53aa4471e987138ebde5d6ef3897.jpg,CLUTTER_SIDEWALK,982.0,609.0,462.0,195.0
3.0,d16a206dcce7249ff58086bde009103a.jpg,GARBAGE,220.0,-18.0,244.0,89.0
3.0,0c51c85b3ad0b2122afa951e1d44277d.jpg,GARBAGE,400.0,291.0,405.0,331.0
3.0,6e059f15f3cee18ccf18760bbda18f49.jpg,GARBAGE,202.0,84.0,411.0,334.0
3.0,6e059f15f3cee18ccf18760bbda18f49.jpg,GARBAGE,554.0,468.0,229.0,157.0
0.0,6e059f15f3cee18ccf18760bbda18f49.jpg,GRAFFITI,767.0,573.0,174.0,90.0
0.0,6e059f15f3cee18ccf18760bbda18f49.jpg,GRAFFITI,761.0,602.0,204.0,114.0
3.0,497a45fe4efa0960c432dd3a20ca014e.jpg,GARBAGE,316.0,204.0,393.0,331.0
3.0,497a45fe4efa0960c432dd3a20ca014e.jpg,GARBAGE,476.0,373.0,343.0,242.0
3.0,497a45fe4efa0960c432dd3a20ca014e.jpg,GARBAGE,451.0,372.0,379.0,324.0
